date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-10 15:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,21,31,31,28,11,23,65,0.0,1011,28,10,349,9,Indonesia
2018-01-10 18:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,22,28,28,26,7,17,82,0.0,1012,25,10,340,4,Indonesia
2018-01-10 21:00:00,29,23,0.0,11.6,7,38,01:12 AM,01:29 PM,06:42 AM,06:35 PM,22,27,27,25,3,16,83,0.0,1014,25,10,298,2,Indonesia
2018-01-11 00:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,21,26,26,24,7,28,83,0.0,1014,24,10,201,4,Indonesia
2018-01-11 03:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,21,26,26,24,12,20,83,0.0,1013,23,10,215,7,Indonesia
2018-01-11 06:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,20,25,25,23,10,21,83,0.0,1013,23,10,227,6,Indonesia
2018-01-11 09:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,20,31,31,28,3,24,62,0.0,1014,28,10,268,3,Indonesia
2018-01-11 12:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,19,31,31,29,9,28,53,0.0,1012,29,10,341,8,Indonesia
2018-01-11 15:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,20,30,30,28,11,23,64,0.0,1011,28,10,15,9,Indonesia
2018-01-11 18:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,22,27,27,25,10,31,81,0.0,1012,25,10,70,6,Indonesia
2018-01-11 21:00:00,29,23,0.0,11.6,7,30,01:58 AM,02:12 PM,06:42 AM,06:36 PM,21,26,26,24,12,41,84,0.9,1013,24,10,133,7,Indonesia
2018-01-12 00:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,21,26,26,24,13,29,83,0.0,1013,24,10,136,8,Indonesia
2018-01-12 03:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,20,26,26,24,11,32,80,0.0,1012,23,10,154,6,Indonesia
2018-01-12 06:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,19,25,25,23,17,32,78,0.0,1012,23,10,132,9,Indonesia
2018-01-12 09:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,20,28,28,27,12,45,66,0.0,1013,27,10,120,10,Indonesia
2018-01-12 12:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,19,30,30,28,10,48,59,0.0,1012,28,10,123,9,Indonesia
2018-01-12 15:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,20,30,30,28,13,48,63,0.0,1011,28,10,80,11,Indonesia
2018-01-12 18:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,21,27,27,25,15,33,80,0.0,1012,25,10,86,9,Indonesia
2018-01-12 21:00:00,28,23,0.0,11.6,7,23,02:44 AM,02:56 PM,06:43 AM,06:36 PM,21,26,26,24,13,29,83,0.9,1013,24,9,130,8,Indonesia
2018-01-13 00:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,20,25,25,23,13,34,81,0.0,1013,23,10,134,7,Indonesia
2018-01-13 03:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,20,25,25,23,10,47,81,0.0,1012,23,10,158,6,Indonesia
2018-01-13 06:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,20,25,25,23,15,87,81,0.0,1012,23,10,125,9,Indonesia
2018-01-13 09:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,20,28,28,27,16,85,68,0.2,1013,27,10,96,13,Indonesia
2018-01-13 12:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,21,29,29,27,17,49,72,0.0,1012,27,10,84,14,Indonesia
2018-01-13 15:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,22,28,28,26,24,31,78,2.9,1010,26,7,87,14,Indonesia
2018-01-13 18:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,21,26,26,24,24,62,82,0.0,1011,24,10,106,14,Indonesia
2018-01-13 21:00:00,27,23,0.0,8.8,7,16,03:31 AM,03:42 PM,06:43 AM,06:36 PM,20,25,25,23,19,59,84,0.0,1013,23,10,142,10,Indonesia
2018-01-14 00:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,20,25,25,23,17,66,81,0.0,1012,23,10,150,9,Indonesia
2018-01-14 03:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,19,25,25,23,19,54,79,0.0,1012,23,10,140,11,Indonesia
2018-01-14 06:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,20,25,25,23,22,46,83,0.0,1012,22,10,112,13,Indonesia
2018-01-14 09:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,21,27,27,25,16,85,76,0.5,1013,25,10,97,13,Indonesia
2018-01-14 12:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,21,29,29,27,15,61,72,0.0,1012,27,10,98,13,Indonesia
2018-01-14 15:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,22,28,28,26,19,84,78,0.0,1010,26,10,82,15,Indonesia
2018-01-14 18:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,21,26,26,24,15,74,84,0.0,1011,24,10,98,9,Indonesia
2018-01-14 21:00:00,27,22,0.0,6.0,5,9,04:18 AM,04:28 PM,06:43 AM,06:37 PM,20,25,25,23,13,55,83,1.0,1012,23,10,137,8,Indonesia
2018-01-15 00:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,20,25,25,23,15,44,83,0.0,1012,23,10,145,9,Indonesia
2018-01-15 03:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,20,25,25,22,17,21,85,0.0,1011,22,10,142,9,Indonesia
2018-01-15 06:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,20,25,25,23,13,47,84,0.0,1011,22,10,133,8,Indonesia
2018-01-15 09:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,20,28,28,26,10,37,71,0.0,1012,26,10,107,9,Indonesia
2018-01-15 12:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,21,29,29,27,8,59,67,0.0,1011,27,10,86,7,Indonesia
2018-01-15 15:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,21,29,29,27,8,59,69,0.5,1009,27,10,52,6,Indonesia
2018-01-15 18:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,21,27,27,25,10,39,79,0.0,1010,25,10,77,6,Indonesia
2018-01-15 21:00:00,27,22,0.0,11.6,7,1,05:06 AM,05:16 PM,06:44 AM,06:37 PM,21,26,26,24,8,62,85,3.7,1011,24,8,159,5,Indonesia
2018-01-16 00:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,26,26,24,10,67,86,0.0,1011,23,10,181,6,Indonesia
2018-01-16 03:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,26,26,23,10,51,85,1.7,1010,23,10,185,6,Indonesia
2018-01-16 06:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,25,25,23,8,32,84,0.0,1010,23,10,175,5,Indonesia
2018-01-16 09:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,28,28,26,3,26,77,0.0,1011,25,10,107,3,Indonesia
2018-01-16 12:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,30,30,27,5,32,70,0.0,1010,27,10,83,5,Indonesia
2018-01-16 15:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,21,29,29,27,9,32,72,0.0,1008,27,10,55,8,Indonesia
2018-01-16 18:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,22,27,27,25,9,41,85,0.0,1009,25,10,81,6,Indonesia
2018-01-16 21:00:00,27,23,0.0,11.6,6,0,05:54 AM,06:04 PM,06:44 AM,06:38 PM,22,27,27,24,8,36,87,0.0,1010,24,10,125,5,Indonesia
2018-01-17 00:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,22,26,26,24,6,20,87,0.0,1010,24,10,147,4,Indonesia
2018-01-17 03:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,21,26,26,24,8,25,86,0.8,1009,23,9,159,5,Indonesia
2018-01-17 06:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,21,26,26,24,9,17,85,0.0,1010,23,10,167,5,Indonesia
2018-01-17 09:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,21,30,30,27,7,16,69,0.0,1010,27,10,122,6,Indonesia
